City,Date,PM2.5,PM10,NO2,CO,SO2,AQI
Delhi,"Wednesday, March 21, 2018",133.53,280.94,30.35,66.03,49.85,6
Delhi,"Tuesday, March 27, 2018",111.26,256.4,42.38,76,37.92,6
Delhi,"Friday, March 30, 2018",96.45,241.13,21.45,58.22,37.57,6
Delhi,"Thursday, April 5, 2018",152.56,337.64,43.18,76.02,49.53,6
Delhi,"Thursday, April 12, 2018",46.21,109.03,20.89,49.98,33.55,6
Delhi,"Monday, April 16, 2018",119.75,334.05,51.52,79.53,46.53,6
Delhi,"Sunday, May 6, 2018",110.48,290.63,42.39,71.2,44.57,6
Delhi,"Tuesday, May 22, 2018",91.16,243.14,28.41,60.5,40.31,6
Delhi,"Wednesday, June 6, 2018",57.68,159.45,8.99,33.05,39.58,6
Delhi,"Thursday, June 7, 2018",73.77,165.33,10.21,37.99,40.17,6
Delhi,"Tuesday, June 12, 2018",141.28,497.9,11.06,34.01,40.05,6
Delhi,"Saturday, June 16, 2018",127.32,516.85,10.15,29.76,28.12,6
Delhi,"Sunday, June 17, 2018",84.47,289.18,8.45,27.88,27.53,6
Delhi,"Monday, April 27, 2020",27.18,53.02,8.28,16.38,29.94,6
Delhi,"Saturday, May 2, 2020",34.67,107.36,12.81,19.49,33.93,6
Delhi,"Tuesday, January 6, 2015",149.58,252.1,17.21,42.46,134.97,7
Delhi,"Tuesday, January 20, 2015",165.63,257.04,16.47,37.68,146.31,7
Delhi,"Sunday, January 25, 2015",148.59,203.81,11.82,28.29,45.62,7
Delhi,"Wednesday, January 28, 2015",134.6,156.9,18.96,35.57,49.71,7
Delhi,"Friday, January 30, 2015",178.04,272.61,19.8,44.45,69.78,7
Delhi,"Tuesday, February 10, 2015",153.07,218.23,23.41,48.01,79.54,7
Delhi,"Thursday, February 12, 2015",177.98,394.97,30.48,58.19,69.47,7
Delhi,"Friday, February 20, 2015",144.12,162.2,18.1,40.32,81.04,7
Delhi,"Wednesday, February 25, 2015",148.19,169.57,14.79,34.14,34.91,7
Delhi,"Thursday, February 26, 2015",140.78,171.64,11.34,26.65,23.22,7
Delhi,"Wednesday, April 8, 2015",95.34,120.2,11.64,37.7,24.84,7
Delhi,"Thursday, April 9, 2015",63.57,148.17,11.33,41.13,30.04,7
Delhi,"Sunday, April 12, 2015",75.35,91.73,9.63,40.75,28.79,7
Delhi,"Tuesday, April 14, 2015",77.07,132.68,13.41,50.06,36.68,7
Delhi,"Wednesday, April 15, 2015",98.79,161.43,18.39,45.1,34.8,7
Delhi,"Sunday, April 26, 2015",65.36,160.3,13.17,38.68,32.83,7
Delhi,"Wednesday, April 29, 2015",63.76,131.56,12.09,51.34,29.93,7
Delhi,"Wednesday, May 13, 2015",83.42,174.52,10.5,45.79,56.95,7
Delhi,"Sunday, May 24, 2015",79.1,251.52,32.09,69.04,37.22,7
Delhi,"Thursday, May 28, 2015",182.76,436.17,54.87,100.54,35.74,7
Delhi,"Friday, June 5, 2015",83.02,241.67,16.05,52.93,75,7
Delhi,"Sunday, June 7, 2015",85.03,186.2,25.76,91.29,46.57,7
Delhi,"Tuesday, June 9, 2015",136.05,393.7,45.61,83.43,46.56,7
Delhi,"Monday, June 22, 2015",85.4,139.2,10.93,56.1,50.28,7
Delhi,"Wednesday, July 1, 2015",57.99,135.43,8.88,103.97,40.5,7
Delhi,"Tuesday, July 7, 2015",52.2,78.64,12.97,109.52,42.09,7
Delhi,"Monday, July 20, 2015",49.58,83.22,16.89,196.68,41.37,7
Delhi,"Sunday, August 2, 2015",47.81,123.24,40.08,165.43,24.2,7
Delhi,"Wednesday, August 12, 2015",52.45,87.66,17.96,138.01,39.85,7
Delhi,"Sunday, August 16, 2015",55.71,93.33,37.6,187.78,33.29,7
Delhi,"Monday, August 17, 2015",61.84,134.2,28.12,148.85,29.73,7
Delhi,"Tuesday, August 18, 2015",60.65,126.2,18.21,133.24,32.71,7
Delhi,"Sunday, August 30, 2015",57.85,230.76,28.21,71.42,28.16,7
Delhi,"Wednesday, September 2, 2015",97.63,318.24,31.64,66.15,18.6,7
Delhi,"Saturday, September 5, 2015",76.43,201.89,24.24,52.24,26.99,7
Delhi,"Tuesday, September 22, 2015",35.75,70.38,12.73,41.5,23.06,7
Delhi,"Wednesday, September 23, 2015",34.89,101.42,16.55,43.75,18.66,7
Delhi,"Friday, October 30, 2015",108.4,156.58,24.98,55.71,28.72,7
Delhi,"Thursday, November 12, 2015",258.48,398.16,30.46,81.68,47.57,7
Delhi,"Saturday, November 28, 2015",172.89,294.29,32.3,73.76,60.1,7
Delhi,"Thursday, December 24, 2015",129.08,486.66,20.45,53.4,65.53,7
Delhi,"Sunday, December 27, 2015",187.01,375.13,34.43,99.66,72.76,7
Delhi,"Saturday, January 9, 2016",158.43,324.64,47.9,103.82,60.24,7
Delhi,"Wednesday, January 13, 2016",248.59,399.59,25.76,95.74,68.5,7
Delhi,"Monday, February 1, 2016",121.4,193.5,20.04,73.48,37.51,7
Delhi,"Monday, March 14, 2016",51.82,79.14,23.42,46.02,23.58,7
Delhi,"Monday, March 21, 2016",58.4,129.21,12.64,45.3,33.75,7
Delhi,"Wednesday, March 23, 2016",80.01,148.1,34.57,67.93,27,7
Delhi,"Tuesday, April 5, 2016",97.83,174.11,7.16,26.39,24.26,7
Delhi,"Wednesday, April 13, 2016",74.9,247.61,25.64,70.06,22.7,7
Delhi,"Sunday, April 17, 2016",102.86,283.02,30.63,61.61,21.22,7
Delhi,"Sunday, June 19, 2016",101.31,101.54,7.47,34.9,34.93,7
Delhi,"Tuesday, June 21, 2016",72.33,54.85,6.49,32.95,35.69,7
Delhi,"Thursday, July 7, 2016",54.5,80.82,6.51,29.77,37.18,7
Delhi,"Monday, August 22, 2016",28.6,78.83,8.46,33.5,23.44,7
Delhi,"Wednesday, September 7, 2016",50.73,233.83,30.1,70.35,18.99,7
Delhi,"Sunday, September 25, 2016",56.64,137.48,29.6,81.12,27.69,7
Delhi,"Saturday, October 8, 2016",132.11,317.62,81.06,126.03,42.99,7
Delhi,"Thursday, October 13, 2016",86.93,295.1,102.46,113,27.85,7
Delhi,"Friday, October 14, 2016",94.83,303.27,90.53,111.96,29.54,7
Delhi,"Sunday, October 16, 2016",132.01,316.53,79.81,109.33,34.88,7
Delhi,"Wednesday, October 19, 2016",140.57,339.79,105.08,85.54,39.26,7
Delhi,"Friday, November 25, 2016",136.21,399.13,32.87,39.01,28.84,7
Delhi,"Saturday, November 26, 2016",113.3,325.47,37.55,43.19,25.22,7
Delhi,"Sunday, December 25, 2016",232.41,346.57,30.11,36.84,61.98,7
Delhi,"Saturday, January 7, 2017",154.52,170.19,20.42,20.32,36.9,7
Delhi,"Tuesday, January 10, 2017",108.26,239.51,55.04,49.05,28.52,7
Delhi,"Saturday, January 14, 2017",309.28,318.52,113.37,49.23,36.49,7
Delhi,"Saturday, January 28, 2017",109.13,144.49,34.83,33.52,28.3,7
Delhi,"Wednesday, February 8, 2017",129.1,325.78,66.7,54.66,31.42,7
Delhi,"Thursday, February 9, 2017",133.12,303.04,61.19,53.3,39.7,7
Delhi,"Sunday, February 19, 2017",109.38,364.83,105.3,64.27,75.4,7
Delhi,"Friday, March 3, 2017",67.83,181.19,45.45,41.38,41.85,7
Delhi,"Sunday, March 5, 2017",90.6,229.62,42.58,43.44,34.4,7
Delhi,"Monday, March 6, 2017",91.6,242.14,47.05,47.02,33.66,7
Delhi,"Tuesday, March 14, 2017",102.46,284.27,36.09,21.26,22.58,7
Delhi,"Friday, March 17, 2017",114.07,288.64,36.4,20.84,29.62,7
Delhi,"Saturday, March 18, 2017",96.39,267.96,43.27,25.98,33.5,7
Delhi,"Saturday, April 1, 2017",105.71,291.02,84.88,63.72,68.33,7
Delhi,"Tuesday, April 11, 2017",146.59,253.07,40.88,39.52,40.69,7
Delhi,"Wednesday, June 7, 2017",40.87,233.62,23.35,22.9,48.84,7
Delhi,"Saturday, October 28, 2017",198.37,329.05,35.39,60.5,51.2,7
Delhi,"Sunday, October 29, 2017",187.82,300.92,28.91,57.94,50.6,7
Delhi,"Thursday, December 7, 2017",88.95,170.12,24.67,39.33,36.04,7
Delhi,"Tuesday, December 12, 2017",109.18,152.76,22.41,3.04,50.54,7
Delhi,"Wednesday, December 13, 2017",134.99,203.48,20.14,2.59,48.27,7
Delhi,"Wednesday, January 3, 2018",217.01,336.87,37.98,2.87,50.81,7
Delhi,"Wednesday, January 10, 2018",186.26,294.24,34.44,3.98,48.38,7
Delhi,"Thursday, January 11, 2018",154.64,243.95,30.06,3.47,47.42,7
Delhi,"Sunday, January 21, 2018",153.61,274.5,33.93,63.87,63.25,7
Delhi,"Tuesday, January 23, 2018",160.79,248.48,25.98,67.65,51.07,7
Delhi,"Thursday, March 8, 2018",139.88,283.57,60.76,82.26,43.35,7
Delhi,"Friday, March 9, 2018",134.76,274.89,45.51,75.45,46.02,7
Delhi,"Tuesday, March 20, 2018",109.99,249.2,44.27,82.08,44.26,7
Delhi,"Wednesday, March 28, 2018",117.78,280.25,55.87,79.52,37.48,7
Delhi,"Thursday, April 26, 2018",142.82,397.1,44.46,78.44,41.32,7
Delhi,"Saturday, May 19, 2018",103.98,284.44,49.67,81.75,55.99,7
Delhi,"Thursday, May 24, 2018",114.13,298.07,37.09,67.13,51.03,7
Delhi,"Friday, May 25, 2018",83.88,249.82,42.75,63.04,36.45,7
Delhi,"Saturday, May 26, 2018",103.02,263.49,41.7,61.71,37.33,7
Delhi,"Sunday, June 10, 2018",67.02,141.09,16.94,38.52,49.24,7
Delhi,"Sunday, April 12, 2020",38.57,92.7,5.48,14.66,26.99,7
Delhi,"Monday, February 2, 2015",163.64,219.84,13.7,39.34,84.49,5
Delhi,"Monday, February 16, 2015",152.62,310.74,24.32,49.67,74.74,5
Delhi,"Sunday, March 1, 2015",71.83,98.89,8.49,19.55,12.44,5
Delhi,"Monday, March 16, 2015",45.39,74.14,10.2,22.27,33.16,5
Delhi,"Tuesday, March 31, 2015",55.66,78.64,10.22,26.74,30.62,5
Delhi,"Friday, April 3, 2015",66.52,76.05,11.21,27.79,35.48,5
Delhi,"Tuesday, April 7, 2015",66.09,95.81,7.57,30.04,29.78,5
Delhi,"Tuesday, May 12, 2015",96.34,293.26,11.54,48.09,52.21,5
Delhi,"Sunday, May 17, 2015",97.16,188.39,15.83,65.15,43.23,5
Delhi,"Wednesday, May 20, 2015",67.41,176.25,21.7,60.6,42.24,5
Delhi,"Thursday, May 21, 2015",75.54,335.13,27.16,63.55,56.95,5
Delhi,"Monday, May 25, 2015",117.27,340.66,51.72,102.66,40.26,5
Delhi,"Wednesday, May 27, 2015",84.71,231.35,42.01,91.54,29.05,5
Delhi,"Saturday, June 13, 2015",73.7,158.24,24.38,64.56,41.36,5
Delhi,"Sunday, June 21, 2015",59.73,82.7,7.05,40.03,66.21,5
Delhi,"Thursday, June 25, 2015",37.59,62.38,17.17,104.26,50.86,5
Delhi,"Tuesday, June 30, 2015",53.79,109.92,8.54,108.22,41.11,5
Delhi,"Thursday, July 16, 2015",77.2,244.69,22.06,102.35,31.83,5
Delhi,"Saturday, July 25, 2015",46.01,97,10.2,141.1,37.05,5
Delhi,"Friday, July 31, 2015",37.85,122.18,27.39,119.1,25.17,5
Delhi,"Saturday, August 1, 2015",41.32,126.33,29.5,139.85,23.1,5
Delhi,"Saturday, August 15, 2015",51.4,91.81,15.68,157.69,33.42,5
Delhi,"Friday, August 21, 2015",50.97,214.05,42.48,84.88,21.67,5
Delhi,"Tuesday, August 25, 2015",52.06,222.39,21.93,56.22,36.07,5
Delhi,"Sunday, September 6, 2015",61.69,168.63,17.36,41.56,23.17,5
Delhi,"Monday, December 28, 2015",148.77,332.68,23.26,71.74,69.14,5
Delhi,"Thursday, January 14, 2016",196.87,339.06,22.82,76.14,59.65,5
Delhi,"Friday, January 15, 2016",178.8,259.53,24.84,67.9,47.42,5
Delhi,"Sunday, January 17, 2016",179.48,268.5,24.14,75.29,35.01,5
Delhi,"Monday, February 22, 2016",88.73,137.44,12.59,48.81,30.92,5
Delhi,"Tuesday, February 23, 2016",86.17,194.61,32.16,58.22,28.75,5
Delhi,"Saturday, March 5, 2016",53,129.37,9.63,48.15,31.6,5
Delhi,"Sunday, March 6, 2016",47.43,60.61,17.03,61.54,44.64,5
Delhi,"Friday, March 18, 2016",72.47,133.3,24.06,69.35,30.43,5
Delhi,"Tuesday, March 22, 2016",47.43,139.62,5.98,32.05,21.64,5
Delhi,"Thursday, April 21, 2016",92.74,265.56,13.43,50.67,20.52,5
Delhi,"Saturday, April 23, 2016",89.52,171.92,18.15,56.56,20.6,5
Delhi,"Saturday, July 23, 2016",42.09,80.14,8.85,28.63,35.77,5
Delhi,"Monday, August 15, 2016",39.51,185.99,30.79,65.3,27.89,5
Delhi,"Sunday, August 21, 2016",28.01,65.58,5.42,29.64,23.44,5
Delhi,"Tuesday, September 20, 2016",94.23,141.3,38.6,94.51,28.66,5
Delhi,"Wednesday, September 21, 2016",89.62,131.06,30.07,59.15,29.75,5
Delhi,"Friday, September 30, 2016",84.33,179.81,20.59,61.77,32.18,5
Delhi,"Tuesday, October 11, 2016",134.84,327.75,62.55,120.1,36.52,5
Delhi,"Sunday, October 23, 2016",182.14,372.09,54.87,85.75,44.08,5
Delhi,"Monday, October 24, 2016",164.51,367.17,68.9,99.44,37.79,5
Delhi,"Tuesday, February 7, 2017",77.85,218.27,31.01,34.25,28.73,5
Delhi,"Thursday, February 23, 2017",182.29,158.96,37.77,34.91,38.51,5
Delhi,"Sunday, February 26, 2017",328.23,198.09,50.17,38.8,40.72,5
Delhi,"Saturday, March 11, 2017",37.49,110.65,29.5,17.11,24.61,5
Delhi,"Tuesday, March 28, 2017",152.66,289.95,61.08,53.58,61.73,5
Delhi,"Wednesday, March 29, 2017",113.62,311.56,77.91,59.57,58.95,5
Delhi,"Sunday, April 2, 2017",83.36,210.86,49.44,46.98,59.67,5
Delhi,"Wednesday, April 5, 2017",47.67,207.72,34.82,34.67,66.8,5
Delhi,"Thursday, October 19, 2017",176.17,259,55.94,53.32,50.7,5
Delhi,"Monday, October 23, 2017",163.35,242.73,89.4,63.05,48.44,5
Delhi,"Tuesday, October 24, 2017",188.24,331.64,72.71,87.22,53.82,5
Delhi,"Wednesday, October 25, 2017",203.03,326.46,56.81,57.55,55.14,5
Delhi,"Friday, October 27, 2017",167.54,293.68,26.14,52.4,48.68,5
Delhi,"Saturday, November 4, 2017",190.33,292.7,45.11,74.75,52.75,5
Delhi,"Saturday, November 18, 2017",143.51,202.59,20.23,50.62,38.55,5
Delhi,"Sunday, November 19, 2017",128.65,190.51,19.58,55.24,34.83,5
Delhi,"Friday, December 15, 2017",127.57,194.15,20.33,3.26,42.56,5
Delhi,"Saturday, January 27, 2018",155.2,271.1,34.29,60.99,46.22,5
Delhi,"Thursday, February 1, 2018",157.33,298.58,38.37,67.65,46.95,5
Delhi,"Saturday, February 3, 2018",115.05,239.61,27.97,64.81,46.26,5
Delhi,"Tuesday, February 6, 2018",143.29,274.72,28.45,67.62,44.96,5
Delhi,"Sunday, February 11, 2018",148.13,300.96,57.19,82.24,51.43,5
Delhi,"Tuesday, February 20, 2018",167.16,317.53,56.44,87.59,49.25,5
Delhi,"Tuesday, March 13, 2018",109.22,245.66,41.54,73.67,42.23,5
Delhi,"Wednesday, March 14, 2018",116.62,328.98,60.02,87.49,40.47,5
Delhi,"Thursday, March 15, 2018",108.98,314.72,36.34,66.89,43.23,5
Delhi,"Friday, March 16, 2018",111.67,256.67,27.56,62.19,42.2,5
Delhi,"Saturday, March 31, 2018",101.59,292.49,25.6,57.92,42.4,5
Delhi,"Monday, April 2, 2018",96.38,241.96,26.07,64.03,43.29,5
Delhi,"Wednesday, April 4, 2018",111.82,262.69,32.79,69.5,50.48,5
Delhi,"Saturday, April 14, 2018",97.16,235.01,42.69,73.26,39.49,5
Delhi,"Sunday, April 15, 2018",107.36,258.52,49,75.59,40.66,5
Delhi,"Tuesday, April 24, 2018",108.64,274.05,27.8,61.05,32.19,5
Delhi,"Friday, April 27, 2018",107.47,336.49,22.69,54.16,51.03,5
Delhi,"Monday, May 7, 2018",111.95,302.1,42.33,76.02,45.99,5
Delhi,"Thursday, May 10, 2018",93.45,215.34,28.94,68.21,53.84,5
Delhi,"Friday, May 11, 2018",132.39,315.8,35.51,75.54,51.67,5
Delhi,"Saturday, May 12, 2018",144.33,353.5,45.32,88.45,65.63,5
Delhi,"Friday, May 18, 2018",96.96,241.99,27.74,63.16,54.12,5
Delhi,"Sunday, May 20, 2018",83.66,228.61,20.35,50.04,45.4,5
Delhi,"Monday, May 21, 2018",71.25,209.67,14.16,48.33,41.07,5
Delhi,"Sunday, May 27, 2018",97.37,314.96,31.92,57.05,35.05,5
Delhi,"Monday, May 28, 2018",117.56,290.96,29.36,57.51,48.36,5
Delhi,"Tuesday, May 29, 2018",112.6,312.18,41.22,66.84,51.9,5
Delhi,"Tuesday, June 5, 2018",61.72,152.57,9.58,32.62,43.21,5
Delhi,"Friday, June 8, 2018",76.78,196.34,9.8,36.1,46.72,5
Delhi,"Saturday, June 9, 2018",52.79,136.75,10.94,36.36,40.4,5
Delhi,"Monday, June 11, 2018",73.22,218.14,11.9,35.75,48.15,5
Delhi,"Wednesday, January 21, 2015",159.54,235.27,12.27,33.02,63.23,8
Delhi,"Friday, January 23, 2015",128.73,136.07,11.99,29.46,39.98,8
Delhi,"Friday, February 13, 2015",167.01,328.43,32.23,55.13,83.96,8
Delhi,"Saturday, February 28, 2015",105.86,169.28,9.21,25.3,16.49,8
Delhi,"Tuesday, March 3, 2015",83.49,112.1,16.23,30.88,16.04,8
Delhi,"Wednesday, March 4, 2015",91.07,139.15,13.71,28.73,17.44,8
Delhi,"Wednesday, March 11, 2015",104.29,176.2,14.94,32.66,29.48,8
Delhi,"Sunday, April 5, 2015",78.61,145.1,13,39.45,32.3,8
Delhi,"Thursday, May 14, 2015",78.06,196.08,16.38,53.26,47.74,8
Delhi,"Saturday, May 30, 2015",92.68,239.12,47.05,103.71,40.66,8
Delhi,"Thursday, June 4, 2015",85.45,170.55,15.02,71.04,57.58,8
Delhi,"Monday, June 15, 2015",106.11,206.42,17.76,73.34,60.68,8
Delhi,"Wednesday, June 17, 2015",123.56,271.79,32.84,82.45,55.88,8
Delhi,"Tuesday, June 23, 2015",101.99,152.18,18.2,67.45,51.94,8
Delhi,"Wednesday, June 24, 2015",126.07,214.45,14.98,86.44,62.47,8
Delhi,"Wednesday, July 8, 2015",67.92,127.38,11.17,131.9,42.84,8
Delhi,"Saturday, July 11, 2015",29.08,41.31,31.49,254.8,42.6,8
Delhi,"Friday, July 17, 2015",77.99,148.95,13.99,128.36,40.17,8
Delhi,"Thursday, July 23, 2015",34.02,81.25,11.59,116.55,33.95,8
Delhi,"Sunday, August 23, 2015",44.67,138.12,21.72,52.07,33.25,8
Delhi,"Thursday, August 27, 2015",61.47,237.68,32.28,74.7,25.74,8
Delhi,"Monday, September 7, 2015",55.19,179.42,27.91,61.81,23.76,8
Delhi,"Wednesday, September 9, 2015",58.48,195.05,20.38,55.36,22.77,8
Delhi,"Monday, September 21, 2015",45.65,109.7,14.64,56.18,27.96,8
Delhi,"Thursday, October 22, 2015",116.98,213.49,24.37,54.18,22.53,8
Delhi,"Tuesday, November 17, 2015",136.22,280.47,44.56,77.4,41.89,8
Delhi,"Saturday, December 12, 2015",184.12,385.05,47.72,94.66,49.91,8
Delhi,"Friday, December 25, 2015",132.56,294.13,37.27,91.68,62.62,8
Delhi,"Saturday, December 26, 2015",158.69,331.93,52.6,109.95,69.77,8
Delhi,"Monday, January 18, 2016",269.05,451.43,75.17,129.46,45.72,8
Delhi,"Tuesday, January 19, 2016",278.2,430.74,25.48,81.75,43.49,8
Delhi,"Wednesday, January 20, 2016",272.1,415.38,25.73,73.35,40.44,8
Delhi,"Thursday, January 21, 2016",196.83,318.08,29.85,74.47,37.76,8
Delhi,"Tuesday, February 2, 2016",135.31,242.87,26.56,86.07,32.1,8
Delhi,"Tuesday, March 8, 2016",84.42,134.81,19.94,61.04,40.96,8
Delhi,"Wednesday, March 16, 2016",67.63,152.46,21.36,53.44,29.89,8
Delhi,"Monday, March 28, 2016",81.46,110.31,21.37,67.76,27.83,8
Delhi,"Tuesday, March 29, 2016",89.75,156.89,18.61,62.06,29.91,8
Delhi,"Wednesday, March 30, 2016",88.68,163.7,28.13,64.38,27.39,8
Delhi,"Monday, April 11, 2016",81.12,246.86,13.25,47.89,31.62,8
Delhi,"Friday, May 20, 2016",70.86,186.97,7.21,55.3,57.83,8
Delhi,"Friday, May 27, 2016",180.71,379.29,25.71,65.02,43.19,8
Delhi,"Monday, June 13, 2016",96.72,332.91,20.53,56.84,34.24,8
Delhi,"Friday, July 15, 2016",52.88,88.23,24.44,46.93,38.79,8
Delhi,"Wednesday, July 20, 2016",56.86,203.09,24.36,60.14,31.06,8
Delhi,"Thursday, August 11, 2016",30.66,32.79,18.9,46,24.79,8
Delhi,"Wednesday, August 17, 2016",62.19,247.59,24.1,58.74,25.64,8
Delhi,"Monday, September 12, 2016",49.7,178.47,32.77,68.85,21.52,8
Delhi,"Sunday, October 2, 2016",81.87,199.61,30.59,70.18,35.58,8
Delhi,"Tuesday, October 4, 2016",159.8,272.34,33,84.42,50.14,8
Delhi,"Saturday, October 15, 2016",144.98,368.81,80.18,104.39,34.74,8
Delhi,"Thursday, October 20, 2016",135.9,361.08,169.53,98.14,44.98,8
Delhi,"Monday, November 14, 2016",194.2,266.97,177.98,63.27,49.95,8
Delhi,"Monday, December 26, 2016",154.26,307.64,61.69,56.57,51.87,8
Delhi,"Sunday, January 8, 2017",136.98,218.67,37.15,28.25,29.21,8
Delhi,"Wednesday, January 11, 2017",146.04,314.69,65.31,56.02,31.36,8
Delhi,"Monday, January 16, 2017",188.08,284.88,38.14,37.11,39.47,8
Delhi,"Thursday, January 26, 2017",135.87,166.57,22.6,27.1,48.42,8
Delhi,"Monday, February 13, 2017",130.62,268.92,81.77,61.81,51.62,8
Delhi,"Tuesday, February 14, 2017",168.96,358.24,65.02,57.92,50.31,8
Delhi,"Wednesday, February 15, 2017",183.98,386.01,82.12,64.01,54.38,8
Delhi,"Thursday, February 16, 2017",163.86,335.5,62.07,55.79,55.87,8
Delhi,"Saturday, February 18, 2017",107.13,352.54,81.6,57.13,62.34,8
Delhi,"Monday, February 27, 2017",178.5,255.65,68.74,57.4,43.29,8
Delhi,"Saturday, March 4, 2017",82.32,196.84,48.61,44.96,39.3,8
Delhi,"Tuesday, March 21, 2017",128.51,365.67,46.31,29.59,33.99,8
Delhi,"Friday, November 17, 2017",150.79,220.08,32.01,70.95,45.56,8
Delhi,"Wednesday, December 6, 2017",120.91,210.21,23.19,68.08,45.92,8
Delhi,"Friday, December 8, 2017",115.08,204.38,23.86,3.63,41.49,8
Delhi,"Friday, December 22, 2017",157.72,241.38,22.11,2.69,55.36,8
Delhi,"Thursday, January 4, 2018",248.54,377.61,35.56,4.24,55.17,8
Delhi,"Friday, January 5, 2018",240.42,360.99,38.73,4.57,51.36,8
Delhi,"Monday, January 8, 2018",152.98,259.13,37.51,5.28,47.52,8
Delhi,"Monday, January 15, 2018",177.71,309.85,32.47,2.15,54.6,8
Delhi,"Thursday, February 22, 2018",159.67,313.47,59.65,90.58,55.72,8
Delhi,"Wednesday, April 25, 2018",117.56,313.41,46.07,77.25,31.94,8
Delhi,"Monday, June 18, 2018",61.06,166.71,11.44,31.17,33.27,8
Delhi,"Tuesday, June 19, 2018",52.76,152.06,10.85,29.02,31.25,8
Delhi,"Sunday, March 29, 2020",27.59,55.75,8.74,16.42,23.98,8
Delhi,"Thursday, April 2, 2020",28.51,61.06,9.91,17.72,22.22,8
Delhi,"Wednesday, April 8, 2020",29.7,79.04,8.38,16.51,23.41,8
Delhi,"Thursday, April 9, 2020",36.13,76.32,8.49,18.16,23.84,8
Delhi,"Friday, April 17, 2020",26.93,89.58,8.12,16.95,26.06,8
Delhi,"Saturday, April 18, 2020",29.09,102.53,8.45,17.02,27.18,8
Delhi,"Sunday, April 26, 2020",40.24,117.1,8.42,17.77,31.61,8
Delhi,"Tuesday, April 28, 2020",41.75,80.36,10.32,20.03,28.6,8
Delhi,"Sunday, May 3, 2020",32.56,83.02,12.72,21.57,32.48,8
Delhi,"Thursday, May 28, 2020",39.07,229.55,4.89,13.26,29.02,8
Delhi,"Saturday, May 30, 2020",23.09,53.19,5.04,14.11,36.19,8
Delhi,"Wednesday, January 7, 2015",217.87,376.51,26.99,52.41,134.82,9
Delhi,"Saturday, January 10, 2015",221.02,361.74,24.79,55.19,134.06,9
Delhi,"Saturday, January 31, 2015",158.59,207.06,30.67,57.77,67.66,9
Delhi,"Sunday, February 15, 2015",184.06,497.37,44.16,75.98,61.89,9
Delhi,"Friday, February 27, 2015",130.42,163.67,13.85,31.46,22.36,9
Delhi,"Friday, March 6, 2015",101.75,163.14,20.56,34.17,32.04,9
Delhi,"Saturday, March 14, 2015",67.94,105.29,14.3,32.1,29.21,9
Delhi,"Thursday, March 19, 2015",69.51,136.67,14.05,30.29,36.77,9
Delhi,"Saturday, March 28, 2015",102.22,212.96,22.14,40.44,32.82,9
Delhi,"Wednesday, April 1, 2015",112.86,167.6,24.6,45.12,36.05,9
Delhi,"Monday, April 13, 2015",86.49,116.62,14.18,56.07,38.86,9
Delhi,"Friday, May 8, 2015",90.66,305.38,25.55,73.9,30.52,9
Delhi,"Monday, June 8, 2015",137.7,269.3,52.45,109.95,50.63,9
Delhi,"Friday, July 10, 2015",47.68,95.1,26.94,173.98,53.64,9
Delhi,"Tuesday, July 21, 2015",40.97,78.76,12.25,151.32,38.36,9
Delhi,"Friday, August 7, 2015",64.58,154.92,19.7,202.11,39.64,9
Delhi,"Friday, August 14, 2015",65.67,159.75,25.2,194.75,38.58,9
Delhi,"Saturday, August 29, 2015",68.53,260.48,35.03,91.78,31.16,9
Delhi,"Tuesday, September 8, 2015",63.79,219.51,25.93,60.12,27.35,9
Delhi,"Thursday, September 10, 2015",60.29,184.78,20.95,59.79,24.07,9
Delhi,"Friday, September 11, 2015",67.35,181.99,16.4,56.83,34.81,9
Delhi,"Sunday, September 13, 2015",84.57,171.76,16.76,54.12,51.19,9
Delhi,"Thursday, September 24, 2015",63.06,187.9,40.7,72.85,18.24,9
Delhi,"Wednesday, September 30, 2015",61.08,155.26,17.52,53.3,21.93,9
Delhi,"Wednesday, November 11, 2015",219.68,408.52,24.64,71.78,48.34,9
Delhi,"Wednesday, November 25, 2015",149.14,312.85,33.11,83.28,35.62,9
Delhi,"Friday, December 11, 2015",198.38,410.6,57.61,116.75,57.97,9
Delhi,"Sunday, December 13, 2015",135.42,338.3,71.54,118.56,37.83,9
Delhi,"Monday, December 14, 2015",118.6,380.24,56.5,102.21,38.84,9
Delhi,"Sunday, January 10, 2016",183.24,345.68,85.1,119.51,62.87,9
Delhi,"Wednesday, February 3, 2016",136.87,273.78,18.78,80.6,30.46,9
Delhi,"Sunday, February 14, 2016",103.57,177.49,21.11,71.42,35.13,9
Delhi,"Friday, February 26, 2016",129.66,236.27,50.39,101.86,27.19,9
Delhi,"Monday, April 18, 2016",102.9,219.17,33.28,78.86,28.33,9
Delhi,"Wednesday, April 20, 2016",124.8,283.05,22.33,66.43,25.14,9
Delhi,"Sunday, April 24, 2016",123.59,219.3,57.65,102.52,22,9
Delhi,"Tuesday, May 3, 2016",125.36,284.55,10,52.11,31.89,9
Delhi,"Thursday, May 19, 2016",94.22,219.01,11.17,74.26,43.64,9
Delhi,"Saturday, May 28, 2016",109.82,314,8.63,35.37,29.71,9
Delhi,"Saturday, June 18, 2016",79.17,142.57,7.3,35.75,33.32,9
